nba_id,player_name,first_name,last_name,season,season_label,team,lebron_team_string,position,games_played,minutes_played,team_mpg,lebron_mpg,lebron,o_lebron,d_lebron,war,off_role,def_role,team_wins,team_losses,team_win_pct,is_multi_team,team_count,name_match_key,name_match_status,basketball_reference_name,data_source,source_url
1630543,Isaiah Jackson,Isaiah,Jackson,2026,2025-26,LAC,IND/LAC,C,17,270,15.882,16.512,0.003,-0.777,0.779,1.402,Roll + Cut Big,Mobile Big,42,40,0.512,true,2,isaiah jackson,exact_name,Isaiah Jackson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/LAC/2026.html
1630544,Tre Mann,Tre,Mann,2026,2025-26,CHO,CHO,PG,53,669,12.623,12.61,-1.69,-0.979,-0.711,0.324,Secondary Ball Handler,Low Activity,44,38,0.537,false,1,tre mann,exact_name,Tre Mann,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHO/2026.html
1630545,Terrence Shannon Jr.,Terrence,Shannon Jr.,2026,2025-26,MIN,MIN,SG,43,538,12.512,12.503,-2.196,-0.586,-1.61,0.092,Shot Creator,Helper,49,33,0.598,false,1,terrence shannon jr,exact_name,Terrence Shannon Jr.,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIN/2026.html
1630549,Day'Ron Sharpe,Day'Ron,Sharpe,2026,2025-26,BRK,BRK,C,62,1160,18.71,18.706,0.489,-0.702,1.191,2.144,Roll + Cut Big,Mobile Big,20,62,0.244,false,1,day ron sharpe,exact_name,Day'Ron Sharpe,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BRK/2026.html
1630551,Justin Champagnie,Justin,Champagnie,2026,2025-26,WAS,WAS,SF,69,1377,19.957,19.962,-0.896,0.052,-0.949,1.349,Movement Shooter,Helper,17,65,0.207,false,1,justin champagnie,exact_name,Justin Champagnie,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/WAS/2026.html
1630552,Jalen Johnson,Jalen,Johnson,2026,2025-26,ATL,ATL,SF,72,2532,35.167,35.159,1.244,1.059,0.185,5.876,Shot Creator,Helper,46,36,0.561,false,1,jalen johnson,exact_name,Jalen Johnson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ATL/2026.html
1630557,Corey Kispert,Corey,Kispert,2026,2025-26,WAS,WAS/ATL,SF,19,370,19.474,18.612,-1.005,0.283,-1.288,0.984,Off Screen Shooter,Helper,17,65,0.207,true,2,corey kispert,exact_name,Corey Kispert,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/WAS/2026.html
1630557,Corey Kispert,Corey,Kispert,2026,2025-26,ATL,WAS/ATL,SF,39,710,18.205,18.612,-1.005,0.283,-1.288,0.984,Off Screen Shooter,Helper,46,36,0.561,true,2,corey kispert,exact_name,Corey Kispert,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ATL/2026.html
1630558,Davion Mitchell,Davion,Mitchell,2026,2025-26,MIA,MIA,PG,70,2000,28.571,28.574,-0.086,-0.451,0.366,2.976,Shot Creator,Point of Attack,43,39,0.524,false,1,davion mitchell,exact_name,Davion Mitchell,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIA/2026.html
1630559,Austin Reaves,Austin,Reaves,2026,2025-26,LAL,LAL,SG,51,1762,34.549,34.54,2.39,2.295,0.095,5.341,Shot Creator,Point of Attack,53,29,0.646,false,1,austin reaves,exact_name,Austin Reaves,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/LAL/2026.html
1630560,Cam Thomas,Cam,Thomas,2026,2025-26,BRK,BRK/MIL,SG,24,582,24.25,20.962,-1.622,0.882,-2.504,0.464,Shot Creator,Chaser,20,62,0.244,true,2,cam thomas,exact_name,Cam Thomas,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BRK/2026.html
1630560,Cam Thomas,Cam,Thomas,2026,2025-26,MIL,BRK/MIL,SG,18,299,16.611,20.962,-1.622,0.882,-2.504,0.464,Shot Creator,Chaser,32,50,0.39,true,2,cam thomas,exact_name,Cam Thomas,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIL/2026.html
1630567,Scottie Barnes,Scottie,Barnes,2026,2025-26,TOR,TOR,PF,80,2681,33.513,33.507,2.995,1.081,1.914,9.119,Shot Creator,Wing Stopper,46,36,0.561,false,1,scottie barnes,exact_name,Scottie Barnes,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/TOR/2026.html
1630568,Luka Garza,Luka,Garza,2026,2025-26,BOS,BOS,C,69,1118,16.203,16.2,0.646,1.033,-0.388,2.176,Stretch Big,Mobile Big,56,26,0.683,false,1,luka garza,exact_name,Luka Garza,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BOS/2026.html
1630570,Trendon Watford,Trendon,Watford,2026,2025-26,PHI,PHI,PF,53,864,16.302,16.296,-2.687,-1.924,-0.763,-0.113,Shot Creator,Helper,45,37,0.549,false,1,trendon watford,exact_name,Trendon Watford,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHI/2026.html
1630572,Sandro Mamukelashvili,Sandro,Mamukelashvili,2026,2025-26,TOR,TOR,C,80,1751,21.887,21.881,1.566,1.156,0.41,4.414,Stationary Shooter,Mobile Big,46,36,0.561,false,1,sandro mamukelashvili,exact_name,Sandro Mamukelashvili,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/TOR/2026.html
1630573,Sam Hauser,Sam,Hauser,2026,2025-26,BOS,BOS,PF,78,1934,24.795,24.794,0.587,0.442,0.144,3.693,Off Screen Shooter,Helper,56,26,0.683,false,1,sam hauser,exact_name,Sam Hauser,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BOS/2026.html
1630577,Julian Champagnie,Julian,Champagnie,2026,2025-26,SAS,SAS,SF,82,2266,27.634,27.631,1.54,0.16,1.38,5.678,Movement Shooter,Helper,62,20,0.756,false,1,julian champagnie,exact_name,Julian Champagnie,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/SAS/2026.html
1630578,Alperen Sengun,Alperen,Sengun,2026,2025-26,HOU,HOU,C,72,2398,33.306,33.296,1.058,1.055,0.003,5.285,Shot Creator,Mobile Big,52,30,0.634,false,1,alperen sengun,exact_name,Alperen Sengun,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/HOU/2026.html
1630579,Jericho Sims,Jericho,Sims,2026,2025-26,MIL,MIL,C,67,1318,19.672,19.667,-3.55,-2.796,-0.754,-0.862,Athletic Finisher,Helper,32,50,0.39,false,1,jericho sims,exact_name,Jericho Sims,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIL/2026.html
1630581,Josh Giddey,Josh,Giddey,2026,2025-26,CHI,CHI,PG,54,1731,32.056,32.06,0.513,1.28,-0.768,3.226,Primary Ball Handler,Helper,31,51,0.378,false,1,josh giddey,exact_name,Josh Giddey,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHI/2026.html
1630583,Santi Aldama,Santi,Aldama,2026,2025-26,MEM,MEM,PF,43,1198,27.86,27.859,-0.9,-0.428,-0.472,1.17,Movement Shooter,Helper,25,57,0.305,false,1,santi aldama,exact_name,Santi Aldama,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1630590,Scotty Pippen Jr.,Scotty,Pippen Jr.,2026,2025-26,MEM,MEM,PG,10,212,21.2,21.187,-1.068,-0.787,-0.281,0.185,Primary Ball Handler,Point of Attack,25,57,0.305,false,1,scotty pippen jr,exact_name,Scotty Pippen Jr.,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1630591,Jalen Suggs,Jalen,Suggs,2026,2025-26,ORL,ORL,PG,57,1574,27.614,27.604,2.175,0.623,1.552,4.562,Primary Ball Handler,Point of Attack,45,37,0.549,false,1,jalen suggs,exact_name,Jalen Suggs,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ORL/2026.html
1630592,Jalen Wilson,Jalen,Wilson,2026,2025-26,BRK,BRK,PF,54,859,15.907,15.91,-2.422,-1.669,-0.753,0.027,Movement Shooter,Helper,20,62,0.244,false,1,jalen wilson,exact_name,Jalen Wilson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BRK/2026.html
1630595,Cade Cunningham,Cade,Cunningham,2026,2025-26,DET,DET,PG,64,2172,33.938,33.929,5.383,4.104,1.279,10.44,Shot Creator,Chaser,60,22,0.732,false,1,cade cunningham,exact_name,Cade Cunningham,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DET/2026.html
1630596,Evan Mobley,Evan,Mobley,2026,2025-26,CLE,CLE,PF,65,2074,31.908,31.909,3.067,1.721,1.346,7.146,Shot Creator,Mobile Big,52,30,0.634,false,1,evan mobley,exact_name,Evan Mobley,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CLE/2026.html
1630598,Aaron Wiggins,Aaron,Wiggins,2026,2025-26,OKC,OKC,SG,65,1414,21.754,21.751,-0.34,-0.754,0.414,1.878,Movement Shooter,Helper,64,18,0.78,false,1,aaron wiggins,exact_name,Aaron Wiggins,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/OKC/2026.html
1630604,E.J. Liddell,E.J.,Liddell,2026,2025-26,BRK,BRK,PF,26,349,13.423,13.43,-1.411,-1.326,-0.085,0.23,Movement Shooter,Helper,20,62,0.244,false,1,e j liddell,exact_name,E.J. Liddell,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BRK/2026.html
1630610,Dejon Jarreau,Dejon,Jarreau,2026,2025-26,MEM,MEM,SG,11,231,21,20.976,-1.964,-1.565,-0.399,0.073,Secondary Ball Handler,Chaser,25,57,0.305,false,1,dejon jarreau,exact_name,Dejon Jarreau,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1630611,Gui Santos,Gui,Santos,2026,2025-26,GSW,GSW,PF,68,1395,20.515,20.518,0.102,-0.674,0.776,2.24,Shot Creator,Helper,37,45,0.451,false,1,gui santos,exact_name,Gui Santos,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/GSW/2026.html
1630619,Moussa Cisse,Moussa,Cisse,2026,2025-26,DAL,DAL,C,38,530,13.947,13.936,0.056,-1.642,1.698,0.835,Roll + Cut Big,Anchor Big,26,56,0.317,false,1,moussa cisse,exact_name,Moussa Cisse,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DAL/2026.html
1630623,Tyson Etienne,Tyson,Etienne,2026,2025-26,BRK,BRK,PG,24,380,15.833,15.834,-2.449,-0.705,-1.745,0.006,Movement Shooter,Point of Attack,20,62,0.244,false,1,tyson etienne,exact_name,Tyson Etienne,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BRK/2026.html
1630631,Jose Alvarado,Jose,Alvarado,2026,2025-26,NOP,NOP/NYK,PG,41,896,21.854,19.857,-1.452,-0.463,-0.989,0.867,Primary Ball Handler,Chaser,26,56,0.317,true,2,jose alvarado,exact_name,Jose Alvarado,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/NOP/2026.html
1630631,Jose Alvarado,Jose,Alvarado,2026,2025-26,NYK,NOP/NYK,PG,28,474,16.929,19.857,-1.452,-0.463,-0.989,0.867,Primary Ball Handler,Chaser,53,29,0.646,true,2,jose alvarado,exact_name,Jose Alvarado,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/NYK/2026.html
1630643,Jay Huff,Jay,Huff,2026,2025-26,IND,IND,C,82,1719,20.963,20.964,-0.393,-0.798,0.405,2.226,Stretch Big,Mobile Big,19,63,0.232,false,1,jay huff,exact_name,Jay Huff,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/IND/2026.html
1630679,Ethan Thompson,Ethan,Thompson,2026,2025-26,IND,IND,SG,32,653,20.406,20.41,-1.015,-1.02,0.005,0.591,Movement Shooter,Chaser,19,63,0.232,false,1,ethan thompson,exact_name,Ethan Thompson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/IND/2026.html
1630692,Jordan Goodwin,Jordan,Goodwin,2026,2025-26,PHO,PHO,PG,70,1572,22.457,22.45,1.917,1.064,0.853,4.306,Movement Shooter,Wing Stopper,45,37,0.549,false,1,jordan goodwin,exact_name,Jordan Goodwin,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHO/2026.html
1630695,Micah Potter,Micah,Potter,2026,2025-26,IND,IND,C,47,908,19.319,19.324,-0.151,-0.197,0.046,1.314,Stretch Big,Mobile Big,19,63,0.232,false,1,micah potter,exact_name,Micah Potter,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/IND/2026.html
1630696,Dru Smith,Dru,Smith,2026,2025-26,MIA,MIA,SG,70,1141,16.3,16.302,0.483,-0.865,1.348,2.105,Shot Creator,Point of Attack,43,39,0.524,false,1,dru smith,exact_name,Dru Smith,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIA/2026.html
1630700,Dyson Daniels,Dyson,Daniels,2026,2025-26,ATL,ATL,SG,76,2520,33.158,33.149,2.287,0.38,1.907,7.478,Primary Ball Handler,Point of Attack,46,36,0.561,false,1,dyson daniels,exact_name,Dyson Daniels,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ATL/2026.html
1630702,Jaden Hardy,Jaden,Hardy,2026,2025-26,DAL,DAL/WAS,SG,34,428,12.588,15.754,-2.372,-0.192,-2.181,0.056,Shot Creator,Low Activity,26,56,0.317,true,2,jaden hardy,exact_name,Jaden Hardy,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DAL/2026.html
1630702,Jaden Hardy,Jaden,Hardy,2026,2025-26,WAS,DAL/WAS,SG,23,470,20.435,15.754,-2.372,-0.192,-2.181,0.056,Shot Creator,Low Activity,17,65,0.207,true,2,jaden hardy,exact_name,Jaden Hardy,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/WAS/2026.html
1630703,Scoot Henderson,Scoot,Henderson,2026,2025-26,POR,POR,PG,30,748,24.933,24.927,-0.971,-0.198,-0.773,0.698,Shot Creator,Point of Attack,42,40,0.512,false,1,scoot henderson,exact_name,Scoot Henderson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/POR/2026.html
1630811,Keaton Wallace,Keaton,Wallace,2026,2025-26,ATL,ATL,PG,53,536,10.113,10.111,-1.246,-1.103,-0.143,0.408,Secondary Ball Handler,Point of Attack,46,36,0.561,false,1,keaton wallace,exact_name,Keaton Wallace,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ATL/2026.html
1631093,Jaden Ivey,Jaden,Ivey,2026,2025-26,DET,DET/CHI,SG,33,555,16.818,18.113,-1.508,-0.829,-0.679,0.4,Movement Shooter,Point of Attack,60,22,0.732,true,2,jaden ivey,exact_name,Jaden Ivey,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DET/2026.html
1631093,Jaden Ivey,Jaden,Ivey,2026,2025-26,CHI,DET/CHI,SG,4,115,28.75,18.113,-1.508,-0.829,-0.679,0.4,Movement Shooter,Point of Attack,31,51,0.378,true,2,jaden ivey,exact_name,Jaden Ivey,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHI/2026.html
1631094,Paolo Banchero,Paolo,Banchero,2026,2025-26,ORL,ORL,PF,72,2502,34.75,34.744,0.875,0.98,-0.105,5.229,Shot Creator,Wing Stopper,45,37,0.549,false,1,paolo banchero,exact_name,Paolo Banchero,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ORL/2026.html
1631095,Jabari Smith Jr.,Jabari,Smith Jr.,2026,2025-26,HOU,HOU,PF,77,2705,35.13,35.131,0.822,0.041,0.781,5.565,Movement Shooter,Helper,52,30,0.634,false,1,jabari smith jr,exact_name,Jabari Smith Jr.,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/HOU/2026.html
1631096,Chet Holmgren,Chet,Holmgren,2026,2025-26,OKC,OKC,PF,69,1997,28.942,28.944,5.103,1.638,3.465,9.283,Shot Creator,Mobile Big,64,18,0.78,false,1,chet holmgren,exact_name,Chet Holmgren,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/OKC/2026.html
1631097,Bennedict Mathurin,Bennedict,Mathurin,2026,2025-26,IND,IND/LAC,SF,28,891,31.821,30,-0.031,0.227,-0.259,2.466,Shot Creator,Chaser,19,63,0.232,true,2,bennedict mathurin,exact_name,Bennedict Mathurin,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/IND/2026.html
1631097,Bennedict Mathurin,Bennedict,Mathurin,2026,2025-26,LAC,IND/LAC,SF,26,729,28.038,30,-0.031,0.227,-0.259,2.466,Shot Creator,Chaser,42,40,0.512,true,2,bennedict mathurin,exact_name,Bennedict Mathurin,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/LAC/2026.html
1631099,Keegan Murray,Keegan,Murray,2026,2025-26,SAC,SAC,PF,23,793,34.478,34.48,-0.378,-1.1,0.722,1.034,Movement Shooter,Wing Stopper,22,60,0.268,false,1,keegan murray,exact_name,Keegan Murray,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/SAC/2026.html
1631101,Shaedon Sharpe,Shaedon,Sharpe,2026,2025-26,POR,POR,SG,50,1471,29.42,29.423,-1.205,0.264,-1.469,1.157,Shot Creator,Chaser,42,40,0.512,false,1,shaedon sharpe,exact_name,Shaedon Sharpe,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/POR/2026.html
1631104,Blake Wesley,Blake,Wesley,2026,2025-26,POR,POR,SG,31,361,11.645,11.637,-1.462,-0.835,-0.627,0.226,Shot Creator,Chaser,42,40,0.512,false,1,blake wesley,exact_name,Blake Wesley,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/POR/2026.html
1631105,Jalen Duren,Jalen,Duren,2026,2025-26,DET,DET,C,70,1976,28.229,28.225,3.992,2.617,1.375,7.905,Shot Creator,Mobile Big,60,22,0.732,false,1,jalen duren,exact_name,Jalen Duren,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DET/2026.html
1631106,Tari Eason,Tari,Eason,2026,2025-26,HOU,HOU,PF,60,1549,25.817,25.814,0.136,-0.358,0.494,2.52,Stationary Shooter,Wing Stopper,52,30,0.634,false,1,tari eason,exact_name,Tari Eason,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/HOU/2026.html
1631107,Nikola Jovic,Nikola,Jovic,2026,2025-26,MIA,MIA,PF,47,808,17.191,17.191,-1.459,-1.22,-0.239,0.507,Shot Creator,Helper,43,39,0.524,false,1,nikola jovic,exact_name,Nikola Jovic,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIA/2026.html
1631108,Max Christie,Max,Christie,2026,2025-26,DAL,DAL,SG,77,2244,29.143,29.146,-2.115,-1.518,-0.597,0.496,Movement Shooter,Point of Attack,26,56,0.317,false,1,max christie,exact_name,Max Christie,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DAL/2026.html
1631109,Mark Williams,Mark,Williams,2026,2025-26,PHO,PHO,C,60,1416,23.6,23.598,0.765,-0.529,1.294,2.862,Roll + Cut Big,Mobile Big,45,37,0.549,false,1,mark williams,exact_name,Mark Williams,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHO/2026.html
1631110,Jeremy Sochan,Jeremy,Sochan,2026,2025-26,SAS,SAS/NYK,PF,28,358,12.786,10.646,-2.423,-1.96,-0.463,0.015,Stretch Big,Wing Stopper,62,20,0.756,true,2,jeremy sochan,exact_name,Jeremy Sochan,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/SAS/2026.html
1631110,Jeremy Sochan,Jeremy,Sochan,2026,2025-26,NYK,SAS/NYK,PF,16,111,6.938,10.646,-2.423,-1.96,-0.463,0.015,Stretch Big,Wing Stopper,53,29,0.646,true,2,jeremy sochan,exact_name,Jeremy Sochan,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/NYK/2026.html
1631113,Kennedy Chandler,Kennedy,Chandler,2026,2025-26,UTA,UTA,PG,11,355,32.273,32.292,-1.274,-0.222,-1.052,0.264,Primary Ball Handler,Chaser,22,60,0.268,false,1,kennedy chandler,exact_name,Kennedy Chandler,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/UTA/2026.html
1631114,Jalen Williams,Jalen,Williams,2026,2025-26,OKC,OKC,SG,33,936,28.364,28.36,1.597,1.441,0.156,2.378,Shot Creator,Wing Stopper,64,18,0.78,false,1,jalen williams,exact_name,Jalen Williams,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/OKC/2026.html
1631119,Jaylin Williams,Jaylin,Williams,2026,2025-26,OKC,OKC,PF,65,1277,19.646,19.649,0.998,-1.117,2.115,2.768,Stationary Shooter,Anchor Big,64,18,0.78,false,1,jaylin williams,exact_name,Jaylin Williams,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/OKC/2026.html
1631121,Bryce Mcgowens,Bryce,Mcgowens,2026,2025-26,NOP,NOP,SG,42,880,20.952,20.949,-1.288,-0.348,-0.94,0.646,Stationary Shooter,Wing Stopper,26,56,0.317,false,1,bryce mcgowens,exact_name,Bryce Mcgowens,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/NOP/2026.html
1631123,Jamaree Bouyea,Jamaree,Bouyea,2026,2025-26,PHO,PHO,PG,46,644,14,13.998,-0.269,-0.51,0.24,0.884,Slasher,Point of Attack,45,37,0.549,false,1,jamaree bouyea,exact_name,Jamaree Bouyea,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHO/2026.html
1631124,Julian Strawther,Julian,Strawther,2026,2025-26,DEN,DEN,SG,57,861,15.105,15.099,-2.076,-1.232,-0.844,0.211,Movement Shooter,Low Activity,54,28,0.659,false,1,julian strawther,exact_name,Julian Strawther,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DEN/2026.html
1631126,Caleb Love,Caleb,Love,2026,2025-26,POR,POR,SG,49,1013,20.673,20.663,-2.419,-0.441,-1.979,0.034,Secondary Ball Handler,Chaser,42,40,0.512,false,1,caleb love,exact_name,Caleb Love,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/POR/2026.html
1631128,Christian Braun,Christian,Braun,2026,2025-26,DEN,DEN,SG,44,1399,31.795,31.795,-0.326,-0.361,0.035,1.87,Stationary Shooter,Point of Attack,54,28,0.659,false,1,christian braun,exact_name,Christian Braun,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DEN/2026.html
1631131,Oscar Tshiebwe,Oscar,Tshiebwe,2026,2025-26,UTA,UTA,C,27,448,16.593,16.608,-0.345,0.121,-0.466,0.594,Roll + Cut Big,Mobile Big,22,60,0.268,false,1,oscar tshiebwe,exact_name,Oscar Tshiebwe,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/UTA/2026.html
1631132,Christian Koloko,Christian,Koloko,2026,2025-26,LAL,LAL/MEM/ATL,C,2,6,3,13.208,-1.424,-1.941,0.517,0.232,Athletic Finisher,Mobile Big,53,29,0.646,true,3,christian koloko,exact_name,Christian Koloko,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/LAL/2026.html
1631132,Christian Koloko,Christian,Koloko,2026,2025-26,MEM,LAL/MEM/ATL,C,11,195,17.727,13.208,-1.424,-1.941,0.517,0.232,Athletic Finisher,Mobile Big,25,57,0.305,true,3,christian koloko,exact_name,Christian Koloko,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1631132,Christian Koloko,Christian,Koloko,2026,2025-26,ATL,LAL/MEM/ATL,C,14,156,11.143,13.208,-1.424,-1.941,0.517,0.232,Athletic Finisher,Mobile Big,46,36,0.561,true,3,christian koloko,exact_name,Christian Koloko,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ATL/2026.html
